"SynonymID","SpeciesID","SynSCAMITID","SynonymGenus","SynonymSpecies","SynonymDescriber","DateSynonymAdded","Comments","SpeciesListSortID","chkSynGenRed","chkSynSpRed","chkSynAuth"
205237.00,1815.00,5253.00,"Amphithoe","inermis","Krøyer 1838",,,272750,0,0,0
205240.00,1817.00,5256.00,"Rhachotropis","clemens","J. L. Barnard 1971 in part",,,272950,0,0,0
205243.00,1819.00,5259.00,"Gracilipes","distincta","Holmes 1908",,,273050,0,0,0
205246.00,1821.00,5262.00,"Rhachotropis","oculata","of authors NEP not Hansen 1888 in part",,,273150,0,0,0
205249.00,1823.00,5265.00,"Pontogeneia","opata","J. L. Barnard 1979",,,273550,0,0,0
205255.00,1825.00,5271.00,"Synchelidium","micropleon","J. L. Barnard 1977",,,274010,1,1,1
205256.00,1825.00,5272.00,"Synchelidium","sp M","J. L. Barnard 1969",,,274010,1,1,1
205258.00,1826.00,5274.00,"Synchelidium","rectipalmum","Mills 1962",,,274020,0,0,0
205260.00,1827.00,5276.00,"Synchelidium","shoemakeri","Mills 1962",,,274030,0,0,0
205261.00,1827.00,5277.00,"Americhelidium","sp SD2","Pasko 2001 §",,,274030,1,1,1
205262.00,1827.00,5278.00,"Americhelidium","sp SD3","Pasko 2001 §",,,274030,1,1,1
205271.00,1835.00,5287.00,"Deflexilodes","sp SD1","Pasko 1998 §",,,275025,1,1,1
205273.00,1836.00,5289.00,"Oedicerus","norvegicus","Boeck 1861",,,275050,0,0,0
205274.00,1836.00,5290.00,"Monoculodes","norvegicus","of J. L. Barnard 1962",,,275050,0,0,0
205277.00,1838.00,5293.00,"Monoculodes","hartmanae","J. L. Barnard 1962",,,275350,0,0,0
205279.00,1839.00,5295.00,"Monoculodes","murrius","J. L. Barnard 1962",,,275400,0,0,0
205281.00,1840.00,5297.00,"Monoculodes","sp SD1","Pasko 1997 §",,,275450,1,1,1
205285.00,1843.00,5301.00,"Monoculodes","glyconica","J. L. Barnard 1962",,,275700,1,1,1
205288.00,1845.00,5304.00,"Monoculodes","spinipes","of J. L. Barnard 1962 not Mills 1962",,,276050,0,0,0
205290.00,1846.00,5306.00,"Westwoodilla","caecula","of authors NEP not (Bate 1857)",,,276150,1,1,1
205296.00,1848.00,5312.00,"Syrrhoites","bigarra","J. L. Barnard 1962",,,276650,0,0,0
205297.00,1848.00,5313.00,"Garosyrrhoe","bigarra Cmplx","of SCAMIT Ed. 3",,,276650,0,0,0
205298.00,1848.00,5314.00,"Garosyrrhoe","disjuncta","J. L. Barnard 1969",,,276650,0,0,0
205299.00,1848.00,5315.00,"Garosyrrhoe","sp A","Laughlin 1988 §",,,276650,0,0,0
205301.00,1849.00,5317.00,"Tiron","tropakis","J. L. Barnard 1972",,,276750,0,0,0
205308.00,1854.00,5324.00,"Syrrhoe","hamatipes","Norman 1869",,,277350,0,0,0
205309.00,1854.00,5325.00,"Argissa","typica","Boeck 1871",,,277350,0,0,0
205310.00,1854.00,5326.00,"Argissa","stebbingi","Bonnier 1896",,,277350,0,0,0
205314.00,1855.00,5330.00,"Pardisynopia","synopiae","J. L. Barnard 1962",,,277650,0,0,0
205322.00,1860.00,5338.00,"Liljeborgia","kinahani","of J. L. Barnard 1962 not Bate 1862",,,278300,0,0,0
205334.00,1868.00,5350.00,"Eohaustorius","washingtonianus","of authors SCB not (Thorsteinson 1941)",,,279425,0,0,0
205340.00,1871.00,5356.00,"Urothoe","elegans","of authors NEP",,,279950,1,1,1
205341.00,1871.00,5357.00,"Urothoe","varvarini","of authors NEP",,,279950,1,1,1
205345.00,1872.00,5361.00,"Paraphoxus","cognatus","J. L. Barnard 1960",,,280250,0,0,0
205348.00,1874.00,5364.00,"Pontharpinia","obtusidens","Alderman 1936",,,280300,0,0,0
205349.00,1874.00,5365.00,"Paraphoxus","obtusidens","of J. L. Barnard 1960",,,280300,0,0,0
205351.00,1875.00,5367.00,"Paraphoxus","similis","J. L. Barnard 1960",,,280350,0,0,0
205353.00,1876.00,5369.00,"Pontharpinia","longirostris","Gurjanova 1938",,,280650,0,0,0
205355.00,1877.00,5371.00,"Paraphoxus","obtusidens major","J. L. Barnard 1960",,,280750,0,0,0
205356.00,1877.00,5372.00,"Foxiphalus","major","of J. L. Barnard & C. M. Barnard 1982",,,280750,0,0,0
205359.00,1879.00,5375.00,"Paraphoxus","jonesi","J. L. Barnard 1963",,,280900,0,0,0
205361.00,1880.00,5377.00,"Paraphoxus","abronius","J. L. Barnard 1960",,,281050,0,0,0
205363.00,1881.00,5379.00,"Paraphoxus","bicuspidatus","J. L. Barnard 1960",,,281100,0,0,0
205365.00,1882.00,5381.00,"Paraphoxus","daboius","J. L. Barnard 1960",,,281150,0,0,0
205367.00,1883.00,5383.00,"Paraphoxus","fatigans","J. L. Barnard 1960",,,281200,0,0,0
205369.00,1884.00,5385.00,"Paraphoxus","heterocuspidatus","J. L. Barnard 1960",,,281250,0,0,0
205372.00,1886.00,5388.00,"Paraphoxus","lucubrans","J. L. Barnard 1960",,,281350,0,0,0
205374.00,1887.00,5390.00,"Paraphoxus","epistomus","of J. L. Barnard 1960 not Shoemaker 1938",,,281400,0,0,0
205375.00,1887.00,5391.00,"Trichophoxus","epistomus","of authors NEP not (Shoemaker 1938)",,,281400,0,0,0
205377.00,1888.00,5393.00,"Paraphoxus","stenodes","J. L. Barnard 1960",,,281450,0,0,0
205379.00,1889.00,5395.00,"Pontharpinia","tridentata","J. L. Barnard 1954",,,281500,0,0,0
205380.00,1889.00,5396.00,"Paraphoxus","tridentatus","J. L. Barnard 1960",,,281500,0,0,0
205382.00,1890.00,5398.00,"Paraphoxus","variatus","J. L. Barnard 1960",,,281550,0,0,0
205388.00,1893.00,5404.00,"Paraphoxus","robustus","Holmes 1908",,,282550,0,0,0
205392.00,1895.00,5408.00,"Paraphoxus","spinosus","Holmes 1903",,,282775,0,0,0
205394.00,1896.00,5410.00,"Paraphoxus","oculatus","of authors NEP not (G. Sars 1879)",,,282950,0,0,0
205397.00,1897.00,5413.00,"Phoxocephalus","homilis","J. L. Barnard 1960",,,283150,0,0,0
205398.00,1897.00,5414.00,"Paraphoxus","homilis","of Austin 1984",,,283150,0,0,0
205403.00,1901.00,5419.00,"Parametaphoxus","fultoni","of authors NEP not (Scott 1890)",,,283550,0,0,0
205404.00,1901.00,5420.00,"Parametaphoxus","quaylei","of authors SCB not Jarrett & Bousfield 1994",,,283550,1,1,1
205408.00,1903.00,5424.00,"Harpiniopsis","epistomatus","J. L. Barnard 1960",,,283800,0,0,0
205411.00,1905.00,5427.00,"Harpiniopsis","galerus","J. L. Barnard 1960",,,283900,0,0,0
205415.00,1908.00,5431.00,"Harpinia","affinis","Holmes 1908",,,284350,0,0,0
205416.00,1908.00,5432.00,"Heterophoxus","oculatus","of authors NEP not (Holmes 1908)",,,284350,0,0,0
205419.00,1910.00,5435.00,"Heterophoxus","oculatus","of authors NEP not (Holmes 1908)",,,284450,0,0,0
205421.00,1911.00,5437.00,"Harpina","oculata","Holmes 1908",,,284500,0,0,0
205424.00,1912.00,5440.00,"Platyischnopus","viscana","J. L. Barnard 1969",,,284850,0,0,0
205429.00,1913.00,5445.00,"Nototropis","tridens","Alderman 1936",,,285250,0,0,0
205431.00,1914.00,5447.00,"Dexamonica","reduncans","J. L. Barnard 1958",,,285350,0,0,0
205436.00,1916.00,5452.00,"Byblis","aqassizi","Judd 1896",,,285705,0,0,0
205437.00,1916.00,5453.00,"Ampelisca","compressa","Holmes 1905",,,285705,0,0,1
205438.00,1916.00,5454.00,"Ampelisca","vera","J. L. Barnard 1954",,,285705,0,0,0
205440.00,1917.00,5456.00,"Ampelisca","sp A","SCAMIT 1986 §",,,285710,0,0,0
205444.00,1920.00,5460.00,"Ampelisca","macrocephala","of J. L. Barnard 1954 not Liljeborg 1842",,,285725,0,0,0
205445.00,1920.00,5461.00,"Ampelisca","unsocalae","of authors SCB in part not J. L. Barnard 1960",,,285725,0,0,0
205451.00,1925.00,5467.00,"Ampelisca","nr hancocki","of authors NEP",,,285750,1,1,1
205452.00,1925.00,5468.00,"Ampelisca","hancocki Cmplx","of SCAMIT ED. 4 list",,,285750,1,1,1
205455.00,1927.00,5471.00,"Ampelisca","articulata","Stout 1913",,,285760,0,0,0
205459.00,1930.00,5475.00,"Ampelisca","californica","Holmes 1908",,,285775,0,0,0
205460.00,1930.00,5476.00,"Ampelisca","gnathia","J. L. Barnard 1954",,,285775,0,0,0
205461.00,1930.00,5477.00,"Ampelisca","macrodonta","J. L. Barnard 1954",,,285775,0,0,0
205462.00,1930.00,5478.00,"Ampelisca","mora","J. L. Barnard 1954",,,285775,0,0,0
205464.00,1931.00,5480.00,"Ampelisca","isocornea","J. L. Barnard 1954",,,285780,0,0,0
205465.00,1931.00,5481.00,"Ampelisca","romigi ciego","J. L. Barnard 1966",,,285780,1,1,1
205467.00,1932.00,5483.00,"Ampelisca","macrocephala unsocalae","J. L. Barnard 1960",,,285790,0,0,0
205475.00,1937.00,5491.00,"Maera","spinicauda","Holmes 1908",,,288050,0,0,0
205477.00,1938.00,5493.00,"Melita","desdichada","J. L. Barnard 1962",,,288150,0,0,0
205478.00,1938.00,5494.00,"Abludomelita","desdichada","of Karaman 1981",,,288150,0,0,0
205480.00,1939.00,5496.00,"Melita","appendiculata","of authors NEP not (Say 1818)",,,288250,0,0,0
205481.00,1939.00,5497.00,"Melita","fresneli","of Wailes 1931 not (Audouin 1826)",,,288250,0,0,0
205484.00,1941.00,5500.00,"Elasmopus","rapax","of J. L. Barnard 1962 in part not Costa 1853",,,288340,0,0,0
205487.00,1943.00,5503.00,"Elasmopus","rapax mutatus","J. L. Barnard 1962",,,288380,0,0,0
205489.00,1944.00,5505.00,"Metaceradocus","occidentalis","J. L. Barnard 1959",,,288750,0,0,0
205491.00,1945.00,5507.00,"Maera","inaequipes","J. L. Barnard 1954 in part not Costa 1851",,,288850,0,0,1
205493.00,1946.00,5509.00,"Maera","simile","Stout 1913",,,288900,0,0,0
205494.00,1946.00,5510.00,"Maera","inaequipes","J. L. Barnard 1954 in part not Costa 1851",,,288900,0,0,1
205496.00,1947.00,5512.00,"Gammarus","subtener","Stimpson 1864",,,289050,0,0,0
205497.00,1947.00,5513.00,"Abludomelita","subtener","of Karaman 1981",,,289050,0,0,0
205498.00,1947.00,5514.00,"Melita","dentata","of authors NEP not (Krøyer 1842)",,,289050,0,0,0
205501.00,1949.00,5517.00,"Caliniphargus","sulcus","Stout 1913",,,289200,0,0,0
205503.00,1950.00,5519.00,"Maera","reishi","J. L. Barnard 1979 in part",,,289350,0,0,0
205504.00,1950.00,5520.00,"Maera","inaequipes","of J. L. Barnard & Reish 1959 not Costa 1851",,,289350,0,0,0
205506.00,1951.00,5522.00,"Maera","reishi","J. L. Barnard 1979 in part",,,289400,0,0,0
205508.00,1952.00,5524.00,"Maera","vigota","J. L. Barnard 1969",,,289450,0,0,0
205512.00,1953.00,5528.00,"Melphisana","bola","of J. L. Barnard 1962",,,289850,1,1,1
205513.00,1953.00,5529.00,"Melphidippa","amorita","of J. L. Barnard 1966",,,289850,1,1,1
205516.00,1954.00,5532.00,"Megaluropus","longimerus","of authors NEP in part not Schellenberg 1925",,,290050,0,0,0
205518.00,1955.00,5534.00,"Megaluropus","myersi","McKinney 1980",,,290100,0,0,0
205519.00,1955.00,5535.00,"Megaluropus","longimerus","of authors NEP in part not Schellenberg 1925",,,290100,0,0,0
205528.00,1959.00,5544.00,"Nannonyx","dissimilis","Stout 1913",,,290950,0,0,0
205529.00,1959.00,5545.00,"Lysianassa","dissimilis","of J. L. Barnard 1969",,,290950,0,0,0
205530.00,1959.00,5546.00,"Lysianopsis","(?) dissimilis","of Hurley 1963",,,290950,0,0,0
205534.00,1961.00,5550.00,"Hippomedon","denticulatus","of J. L. Barnard 1954 in part not (Bate 1857)",,,291250,0,0,0
205542.00,1968.00,5558.00,"Lepidepecreum","sp A","SCAMIT 1985 §",,,291850,0,0,0
205544.00,1969.00,5560.00,"Orchomene","anaquela","J. L. Barnard 1964",,,292050,0,0,0
205547.00,1971.00,5563.00,"Orchomene","decipiens","of authors NEP",,,292250,1,1,1
205549.00,1972.00,5565.00,"Orchomene","pacifica","of J. L. Barnard 1964",,,292300,0,0,0
205550.00,1972.00,5566.00,"Orchomene","pacificus","of authors NEP",,,292300,1,1,1
205552.00,1973.00,5568.00,"Anonyx","pinguis","Boeck 1861",,,292350,0,0,0
205553.00,1973.00,5569.00,"Orchomene","pinguis","of authors NEP",,,292350,1,1,1
205555.00,1974.00,5571.00,"Pseudokoroga","rima","J. L. Barnard 1964",,,292550,0,0,0
205566.00,1980.00,5582.00,"Anonyx","carinatus","of Hurley 1963",,,293550,0,0,0
205567.00,1980.00,5583.00,"Lakota","carinata","Holmes 1908",,,293550,0,0,0
205570.00,1982.00,5586.00,"Anonyx","dorotheae","Hurley 1963",,,293700,0,0,0
205572.00,1983.00,5588.00,"Thrombasia","tracalero","J. L. Barnard 1966",,,293750,0,0,0
205577.00,1986.00,5593.00,"Fresnillo","fimbriatus","J. L. Barnard 1969",,,294250,0,0,0
205585.00,1989.00,5601.00,"Stegocephalus","hancocki","Hurley 1956",,,294950,1,1,1
205594.00,1991.00,5610.00,"Gnathia","crenulatifrons","Monod 1926",,,295720,0,0,0
205596.00,1992.00,5612.00,"Gnathia","sanctaecrucis","Schultz 1972",,,295740,0,0,0
205597.00,1992.00,5613.00,"Gnathia","hirsuta","of Schultz 1966 not G. Sars 1870",,,295740,0,0,0
205608.00,2000.00,5624.00,"Bathura","luna","Schultz 1966",,,296850,1,1,1
205611.00,2001.00,5627.00,"Apanthura","californiensis","Schultz 1964",,,297050,0,0,0
205614.00,2003.00,5630.00,"Silophasma","geminata","of Schultz 1977",,,297250,0,0,0
205617.00,2004.00,5633.00,"?Anthurid n gen n","sp","of Menzies 1962",,,297450,1,1,1
205618.00,2004.00,5634.00,"Hyssuridae gen A","sp A","Cadien & Brusca 1993 §",,,297450,1,1,1
205621.00,2005.00,5637.00,"Colanthura","squamosissima","Menzies 1951",,,297650,0,0,0
205627.00,2007.00,5643.00,"Serolis","carinata","Lockington 1877",,,298150,0,0,0
205631.00,2008.00,5647.00,"Aegacylia","lecontii","Dana 1853",,,298450,0,0,0
205633.00,2009.00,5649.00,"Ricinella","angustata","of Richardson[Searle] 1914",,,298550,0,0,0
205634.00,2009.00,5650.00,"Rocinella","laticauda","of Richardson 1898 not Hansen 1897",,,298550,0,0,0
205636.00,2010.00,5652.00,"Aega","belliceps","Stimpson 1864",,,298600,0,0,0
205637.00,2010.00,5653.00,"Aega","alaskensis","Lockington 1877",,,298600,0,0,0
205638.00,2010.00,5654.00,"Rocinela","alaskensis","of Richardson 1898",,,298600,0,0,0
205641.00,2011.00,5657.00,"Ancinus","seticomvus","Trask 1970",,,298850,0,0,0
205643.00,2012.00,5659.00,"Ancinus","daltonae","Menzies & J. L. Barnard 1959",,,298950,0,0,0
205647.00,2014.00,5663.00,"Eurydice","branchuropus","Menzies & J. L. Barnard 1959",,,299250,0,0,0
205649.00,2015.00,5665.00,"Cirolana","linguifrons","Richardson 1899",,,299350,1,1,1
205652.00,2016.00,5668.00,"Corallana","truncata","Richardson 1899",,,299550,0,0,0
205653.00,2016.00,5669.00,"Excorallana","kathae","of Schultz 1969",,,299550,0,0,0
205654.00,2016.00,5670.00,"Excorallana","kathyae","Menzies 1962",,,299550,0,0,0
205657.00,2017.00,5673.00,"Livoneca","californica","Schiødte & Meinert 1883",,,299725,0,0,0
205658.00,2017.00,5674.00,"Lironeca","californica","of Schultz 1969",,,299725,0,0,0
205660.00,2018.00,5676.00,"Livoneca","vulgaris","Stimpson 1857",,,299750,0,0,0
205661.00,2018.00,5677.00,"Lironeca","vulgaris","of Schiødte & Meinert 1883-4",,,299750,0,0,0
205663.00,2019.00,5679.00,"Livoneca","convexa","Richardson 1905",,,299950,0,0,0
205664.00,2019.00,5680.00,"Lironeca","convexa","of Schultz 1969",,,299950,0,0,0
205666.00,2020.00,5682.00,"Nerocila","californica","Schiødte & Meinert 1881",,,300050,0,0,0
205667.00,2020.00,5683.00,"Pterisopodus","bartschi","Boone 1918",,,300050,0,0,0
205670.00,2021.00,5686.00,"Limnoria (Phycolimnora)","algarum","of Kozloff 1986",,,300250,0,0,0
205674.00,2023.00,5690.00,"Cilicaea","granulosa","Richardson 1899",,,300550,0,0,0
205676.00,2024.00,5700.00,"Dynamene","dianae","(Menzies 1962)",,,300980,1,1,1
205678.00,2025.00,5692.00,"Sphaeroma","rhomburum","Richardson 1899",,,300750,0,0,0
205680.00,2026.00,5694.00,"Cilicaea","cordata","Richardson 1899",,,300850,0,0,0
205681.00,2026.00,5695.00,"Dynamene","tuberculosa","Richardson 1899",,,300850,0,0,0
205683.00,2027.00,5697.00,"Cilicaea","sculpta","Holmes 1904",,,300900,0,0,0
205692.00,2032.00,5708.00,"Astacilla","californica","Boone 1918",,,301750,0,0,0
205695.00,2033.00,5711.00,"Edotea","sublittoralis","Menzies & J. L. Barnard 1959",,,301950,0,0,0
205697.00,2034.00,5713.00,"Edotea","sublittoralis","of authors not Menzies & J. L. Barnard 1959 in part",,,301975,0,0,0
205703.00,2039.00,5719.00,"Idotea","gracillima","of Richardson 1905 not (Dana 1854)",,,302550,0,0,0
205704.00,2039.00,5720.00,"Idotea","montereyensis","of SCAMIT Ed. 3",,,302550,0,0,0
205706.00,2040.00,5722.00,"Idotea","resecata","Stimpson 1857",,,302600,0,0,0
205715.00,2045.00,5731.00,"Argeia","calmani","Bonnier 1900",,,303450,0,0,0
205716.00,2045.00,5732.00,"Argeia","depauperata","Richardson 1899",,,303450,0,0,0
205717.00,2045.00,5733.00,"Argeia","pauperata","Stimpson 1857",,,303450,0,0,0
205718.00,2045.00,5734.00,"Argeia","pingi","Yu 1935",,,303450,0,0,0
205729.00,2051.00,5745.00,"Caecianiropsis","psammophila","of SCAMIT Ed 3",,,304375,0,0,0
205733.00,2054.00,5749.00,"Janira","occidentalis","Walker 1898",,,304750,0,0,0
205735.00,2055.00,5751.00,"Janira","solasteri","Hatch 1947",,,304800,0,0,0
205740.00,2058.00,5756.00,"Joeropsis","sp B","Cadien 1982 § ",,,305250,0,0,0
205749.00,2065.00,5765.00,"Munna","ubiquita","Menzies 1952",,,306050,0,0,0
205750.00,2065.00,5766.00,"Munna","minuta","of Hatch 1947 not Hansen 1916",,,306050,0,0,0
205759.00,2071.00,5775.00,"Austrosignum","tillerae","Menzies & J. L. Barnard 1959",,,306850,0,0,0
205760.00,2071.00,5776.00,"Austrosignum","erratum","Schultz 1964",,,306850,0,0,0
205761.00,2071.00,5777.00,"Munnogonium","erratum","of George & Strömberg 1968",,,306850,0,0,0
205762.00,2071.00,5778.00,"Munnogonium","waldronense","George & Strömberg 1968",,,306850,0,0,0
205764.00,2072.00,5780.00,"Asellota","sp SD1","Pasko 2004 §",,,306950,1,1,1
205775.00,2076.00,5791.00,"Kalliapseudes","crassus","Menzies 1953",,,307950,1,1,1
205779.00,2077.00,5795.00,"Imitapseudes","glebosus","Menzies 1953",,,308250,0,0,0
205784.00,2079.00,5800.00,"Dalapseudes","pedispinis","Boone 1923",,,308650,1,1,1
205789.00,2080.00,5805.00,"Tanais","breviremis","Liljeborg 1864",,,309050,1,1,1
205794.00,2082.00,5810.00,"Tanais","dubius","Krøyer 1842",,,309450,0,0,0
205795.00,2082.00,5811.00,"Leptochelia","savignyi","of Holdich & Jones 1983",,,309450,0,0,0
205796.00,2082.00,5812.00,"Paratanais","algicola","Harger 1878",,,309450,0,0,0
205797.00,2082.00,5813.00,"Tanais","edwardsii","Krøyer 1842",,,309450,0,0,0
205798.00,2082.00,5814.00,"Tanais","savignyi","Krøyer 1842",,,309450,0,0,0
205801.00,2083.00,5817.00,"Paratanaidae","sp A","Paquette 1985 §",,,309650,0,0,0
205804.00,2084.00,5820.00,"Leptognathia","sp B","SCAMIT 1985 §",,,309850,0,0,0
205805.00,2084.00,5821.00,"Tanaella","sp A","SCAMIT 1987 §",,,309850,0,0,0
205808.00,2085.00,5824.00,"Araphura","sp A","SCAMIT 1987 §",,,310025,0,0,0
205810.00,2086.00,5826.00,"Araphura","sp B","SCAMIT 1987 §",,,310050,0,0,0
205814.00,2088.00,5830.00,"Typhlotanais","sp A","SCAMIT 1987 § in part",,,310450,0,0,0
205816.00,2089.00,5832.00,"Typhlotanais","sp A","SCAMIT 1987 § in part",,,310500,0,0,0
205822.00,2092.00,5838.00,"Incertae","sedis male sp 1","Dojiri & Sieg 1997",,,311025,1,1,1
205824.00,2093.00,5840.00,"Incertae","sedis male sp 2","Dojiri & Sieg 1997",,,311050,0,0,0
205826.00,2094.00,5842.00,"Incertae","sedis male sp 3","Dojiri & Sieg 1997",,,311075,1,1,1
205828.00,2095.00,5844.00,"Leptognathia","sp E","SCAMIT 1985 §",,,311350,0,0,0
205830.00,2096.00,5846.00,"Leptognathia","sp C","SCAMIT 1985 §",,,311450,0,0,0
205832.00,2097.00,5848.00,"Araphura","sp C","SCAMIT 1987 §",,,311550,0,0,0
205834.00,2098.00,5850.00,"Tanaopsis","sp A","SCAMIT 1987 § in part",,,311650,0,0,0
205838.00,2099.00,5854.00,"Tanais","stanfordi","Richardson 1901",,,311950,0,0,0
205839.00,2099.00,5855.00,"Tanais","vanis","Miller 1940",,,311950,0,0,0
205843.00,2102.00,5859.00,"Tanais","normani","Richardson 1905",,,312200,0,0,0
205844.00,2102.00,5860.00,"Anatanias","normani","of Greve 1974",,,312200,0,0,0
205853.00,2108.00,5869.00,"Vaunthompsonia","sp A","of Iverson 1978 in part",,,313050,0,0,0
205854.00,2108.00,5870.00,"Vaunthompsonia","sp B","of Iverson 1978 in part",,,313050,0,0,0
205858.00,2111.00,5874.00,"Vaunthompsonia","sp A","of Iverson 1978 in part",,,313350,0,0,0
205859.00,2111.00,5875.00,"Vaunthompsonia","sp B","of Iverson 1978 in part",,,313350,0,0,0
205862.00,2112.00,5878.00,"Eudorella","tridentata","Hart 1930",,,313550,0,0,0
205866.00,2115.00,5882.00,"Epileucon","pacifica","of Bishop 1981 not Jones 1968",,,313800,0,0,0
205867.00,2115.00,5883.00,"Epileucon","sp A","MBC 1986 §",,,313800,0,0,0
205868.00,2115.00,5884.00,"Leucon","sp B","MBC 1982 §",,,313800,0,0,0
205870.00,2116.00,5886.00,"Leucon","sp H","Cadien 1985 §",,,313850,1,1,1
205872.00,2117.00,5888.00,"Leucon","sp A","Myers & Benedict 1974 §",,,313900,0,0,0
205877.00,2120.00,5893.00,"Campylaspis","cf crispa","SCAMIT 1986 §",,,314405,0,0,0
205878.00,2120.00,5894.00,"Campylaspis","sp B","of authors NEP in part not SCAMIT 1986 §",,,314405,0,0,1
205880.00,2121.00,5896.00,"Campylaspis","sp E","Myers & Benedict 1974 §",,,314410,0,0,0
205884.00,2124.00,5900.00,"Campylaspis","sp D","SCAMIT 1988 §",,,314425,0,0,0
205885.00,2124.00,5901.00,"Campylaspis","sp P","MBC 1986 §",,,314425,0,0,0
205887.00,2125.00,5903.00,"Campylaspis","nodulosa","of Lie 1969 not G. Sars 1887",,,314430,0,0,0
205888.00,2125.00,5904.00,"Campylaspis","papillata","of Lie 1968 not Lomakina 1952",,,314430,0,0,0
205891.00,2127.00,5907.00,"Campylaspis","sp Q","MBC 1984 §",,,314440,0,0,0
205893.00,2128.00,5909.00,"Campylaspis","biplicata","of authors NEP in part not Watling and McCann 1997",,,314445,1,1,1
205896.00,2130.00,5912.00,"Cumella","sp A","Myers & Benedict 1974 §",,,315420,0,0,0
205904.00,2137.00,5920.00,"Procampylaspis","sp A","SCAMIT 1995 §",,,316150,0,0,0
205907.00,2138.00,5923.00,"Hemilamprops","californica","Zimmer 1936",,,316350,0,0,0
205911.00,2141.00,5927.00,"Lamprops","carinata","Hart 1930",,,316650,0,0,0
205913.00,2142.00,5929.00,"Lamprops","quadriplicata","Smith 1879",,,316700,0,0,0
205916.00,2144.00,5932.00,"Mesolamprops","bispinosa","Given 1964",,,316950,0,0,0
205919.00,2145.00,5935.00,"Colurostylus","occidentalis","Calman 1912",,,317150,0,0,0
205922.00,2147.00,5938.00,"Diastylis","sp A","SCAMIT 1986 §",,,317240,0,0,0
205923.00,2147.00,5939.00,"Diastylis","sp D","Phillips 1981 §",,,317240,0,0,0
205924.00,2147.00,5940.00,"Leptostylis","sp E","MBC 1983 §",,,317240,0,0,0
205926.00,2148.00,5942.00,"Leptostylis","sp B","Given 1970 §",,,317260,1,1,1
205929.00,2150.00,5945.00,"Diastylis","sp B","Myers & Benedict 1974 §",,,317300,0,0,0
205931.00,2151.00,5947.00,"Diastylis","paraspinulosa","of authors NEP not Zimmer 1926",,,317320,0,0,0
205935.00,2154.00,5951.00,"Leptostylis","villosa","of authors NEP not G. Sars 1869",,,318050,0,0,0
205937.00,2155.00,5953.00,"Leptostylis","sp A","SCAMIT 1983 § in part",,,318100,0,0,0
205938.00,2155.00,5954.00,"Leptostylis","sp D","SCAMIT 1983 §",,,318100,0,0,0
205953.00,2161.00,5969.00,"Penaeus","californiensis","Holmes 1900",,,319550,0,0,0
205954.00,2161.00,5970.00,"Penaeus","brasiliensis","Schmitt 1935 in part",,,319550,0,0,0
205955.00,2161.00,5971.00,"Penaeus","brevirostris","of authors NEP not Kingsley 1878",,,319550,0,0,0
205959.00,2163.00,5975.00,"Eusicyonia","disedwardsi","Burkenroad 1934",,,319850,0,0,0
205961.00,2164.00,5977.00,"Eusicyonia","ingentis","Burkenroad 1938",,,319900,0,0,0
205966.00,2166.00,5982.00,"Sergestes","atlanticus","Bate 1888",,,320350,0,0,0
205967.00,2166.00,5983.00,"Sergestes (Sergestes)","similis","Yaldwyn 1957",,,320350,0,0,0
205982.00,2171.00,5998.00,"Alpheus","equidactylus","Lockington 1877",,,321750,0,0,0
205983.00,2171.00,5999.00,"Crangon","equidactylus","of Schmitt 1921",,,321750,0,0,0
205985.00,2172.00,6001.00,"Crangon","bellimanus","Schmitt 1921",,,321810,0,0,0
205987.00,2173.00,6003.00,"Crangon","californiensis","of Schmitt 1921",,,321820,0,0,0
205989.00,2174.00,6005.00,"Alpheus","dentipes","Rathbun 1904",,,321830,0,0,0
205990.00,2174.00,6006.00,"Crangon","dentipes","of Schmitt 1921",,,321830,0,0,0
205994.00,2177.00,6010.00,"Alpheus","harfordi","Kingsley 1878",,,322240,0,0,0
205995.00,2177.00,6011.00,"Alpheus","aequalis","of Holmes 1900",,,322240,0,0,0
205998.00,2179.00,6014.00,"Alpheus","longidactylus","of Holmes 1900",,,322280,0,0,0
206002.00,2181.00,6018.00,"Eualus","herdmani","of authors NEP not (Walker 1898)",,,322825,0,0,0
206004.00,2182.00,6020.00,"Eualus","lineatus","of authors NEP in part",,,322850,0,0,0
206006.00,2183.00,6022.00,"Hippolyte","brevirostris","Dana 1852",,,323050,0,0,0
206007.00,2183.00,6023.00,"Spironotcaris","brevirostris","of Rathbun 1904",,,323050,0,0,0
206009.00,2184.00,6025.00,"Spirontocaris","decorus","Rathbun 1902",,,323100,0,0,0
206012.00,2186.00,6028.00,"Spirontocaris","flexa","Rathbun 1902",,,323150,0,0,0
206014.00,2187.00,6030.00,"Hippolyte","palpator","Owen 1839",,,323250,0,0,0
206015.00,2187.00,6031.00,"Spirontocaris","palpator","of Rathbun 1904",,,323250,0,0,0
206018.00,2189.00,6034.00,"Hippolyte","sitchensis","Brandt 1851",,,323350,0,0,0
206019.00,2189.00,6035.00,"Heptacarpus","pictus","(Stimpson 1871)",,,323350,0,0,0
206020.00,2189.00,6036.00,"Spirontocaris","picta","of Rathbun 1904",,,323350,0,0,0
206022.00,2190.00,6038.00,"Heptacarpus","cristatus","of Holmes 1900",,,323400,0,0,0
