"SortID","SpeciesID","SCAMIT_ID","Phylum","Subphylum","Class","Subclass","Infraclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Genus","Subgenus","species","Describer","red","bold","non_standard_italic","AuthorRed","SubgenusRed"
356700.00,5528.00,,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Gnathophiurina","","","Ophionereidae","","Ophionereis",,,,0,0,0,0,0
354500.00,5530.00,,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Gnathophiurina","","","Ophiactidae","","Ophiopholis",,,,0,0,0,0,0
356400.00,5532.00,,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Gnathophiurina","","","Ophiocomidae","","Ophiopsila",,,,0,0,0,0,0
356500.00,5533.00,,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Gnathophiurina","","","Ophiocomidae","","Ophiopteris",,,,0,0,0,0,0
353600.00,5534.00,,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Phrynophiurida","Ophiomixina","","","Ophiomyxidae","","Ophioscolex",,,,1,0,0,0,0
357500.00,5535.00,,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Chilophiurina","","","Ophiuridae","","Ophiosphalma",,,,0,0,0,0,0
356200.00,5536.00,,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Gnathophiurina","","","Ophiotricidae","","Ophiothrix",,,,0,0,0,0,0
357600.00,5537.00,,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Chilophiurina","","","Ophiuridae","","Ophiura",,,,0,0,0,0,0
357200.00,5540.00,,"ECHINODERMATA","Asterozoa","Ophiuroidea","","","","Ophiurida","Chilophiurina","","","Ophiodermatidae","","Ophiuroconis",,,,0,0,0,0,0
179800.00,5541.00,,"ANNELIDA","","Polychaeta","Palpata","","","Aciculata","Eunicida","","","Dorvilleidae","","Ophryotrocha","","","",0,0,0,0,0
292900.00,5544.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Lysianassidea","Lysianassoidea","Opisidae","","Opisa",,,,0,0,0,0,0
171150.00,5545.00,,"ANNELIDA","","Polychaeta","Palpata","","","Aciculata","Phyllodocida","Nereidiformia","","Syllidae","Eusyllinae","Opisthodonta","","","",0,0,0,0,0
343800.00,5546.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Pinnotheroidea","Pinnotheridae","","Opisthopus",,,,0,0,0,0,0
173100.00,5547.00,,"ANNELIDA","","Polychaeta","Palpata","","","Aciculata","Phyllodocida","Nereidiformia","","Syllidae","Syllinae","Opisthosyllis","","","",1,0,0,0,0
148400.00,5548.00,,"MOLLUSCA","Conchifera","Cephalopoda","Coleoidea","","Octobrachia","Octopoda","Cirrata","","","Opisthoteuthidae","","Opisthoteuthis",,,,0,0,0,0,0
14100.00,5549.00,,"CNIDARIA","","Hydrozoa","Leptothecatae","","","Conica","","","","uncertain","","Oplorhiza",,,,1,0,0,0,0
272600.00,5550.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Eusiroidea","Eusiridae","","Oradarea",,,,0,0,0,0,0
159100.00,5551.00,,"ANNELIDA","","Polychaeta","Scolecida","","",,"","","","Orbiniidae","","Orbinia","","","",0,0,0,0,0
292000.00,5552.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Lysianassidea","Lysianassoidea","Lysianassidae","Tryphosinae","Orchomene",,,,0,0,0,0,0
292200.00,5554.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Lysianassidea","Lysianassoidea","Lysianassidae","Tryphosinae","Orchomenella",,,,1,0,0,0,0
125600.00,5557.00,,"MOLLUSCA","Conchifera","Bivalvia","Heterodonta","","Euheterodonta",,,"","Galeommatoidea","Lasaeidae",,"Orobitella",,,,0,0,0,0,0
331800.00,5558.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Paguroidea","Paguridae","","Orthopagurus",,,,0,0,0,0,0
11700.00,5559.00,,"CNIDARIA","","Hydrozoa","Leptothecatae","","","Proboscoida","","","","Campanulariidae","","Orthopyxis",,,,0,0,0,0,0
119600.00,5560.00,,"MOLLUSCA","Conchifera","Bivalvia","Pteriomorphia","",,"Ostreoida",,"",,"Ostreidae",,"Ostrea",,,,0,0,0,0,0
40800.00,5561.00,,"NEMERTEA","","Enopla","","","","Hoplonemertea","Monostyliferoidea","","","Ototyphlonemertidae","","Ototyphlonemertes",,,,0,0,0,0,0
185550.00,5563.00,,"ANNELIDA","","Polychaeta","Palpata","","","Canalipalpata","Sabellida","","","Oweniidae","","Owenia","","","",0,0,0,0,0
318200.00,5564.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Cumacea","","","","Diastylidae","","Oxyurostylis",,,,0,0,0,0,0
19800.00,5566.00,,"CNIDARIA","","Anthozoa","Ceriantipatharia","","","Ceriantharia","Spirularia","","","Cerianthidae","","Pachycerianthus",,,,0,0,0,0,0
334400.00,5567.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Galatheoidea","Porcellanidae","","Pachycheles",,,,0,0,0,0,0
293100.00,5570.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Lysianassidea","Lysianassoidea","Pachynidae","","Pachychelium",,,,1,0,0,0,0
346000.00,5571.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Grapsoidea","Grapsidae","","Pachygrapsus",,,,0,0,0,0,0
293200.00,5572.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Lysianassidea","Lysianassoidea","Pachynidae","","Pachynus",,,,0,0,0,0,0
361800.00,5573.00,,"ECHINODERMATA","Echinozoa","Holothuroidea","","","","Dendrochirotida","","","","Sclerodactylidae","","Pachythyone",,,,0,0,0,0,0
252000.00,5574.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Mysida","","","","Mysidae","Mysinae","Pacifacanthomysis",,,,0,0,0,0,0
276000.00,5575.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Oedicerotoidea","Oedicerotidae","","Pacifoculodes",,,,0,0,0,0,0
331000.00,5576.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Paguroidea","Diogenidae","","Paguristes",,,,0,0,0,0,0
331900.00,5580.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Paguroidea","Paguridae","","Pagurus",,,,0,0,0,0,0
36700.00,5591.00,,"NEMERTEA","","Anopla","","","","Palaeonemertea","","","","uncertain","","Palaeonemertea",,,,0,0,1,0,0
166700.00,5593.00,,"ANNELIDA","","Polychaeta","Palpata","","","Aciculata","Phyllodocida","Nereidiformia","","Chrysopetalidae","","Paleanotus","","","",0,0,0,0,0
345400.00,5594.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Palicoidea","Palicidae","","Palicus",,,,0,0,0,0,0
325900.00,5596.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Caridea","Pandaloidea","Pandalidae","","Pandalopsis",,,,0,0,0,0,0
326000.00,5597.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Caridea","Pandaloidea","Pandalidae","","Pandalus",,,,0,0,0,0,0
141100.00,5600.00,,"MOLLUSCA","Conchifera","Bivalvia","Anomalodesmata","",,"Pholadomyoida","","",,"Pandoridae",,"Pandora",,,,0,0,0,0,0
364700.00,5603.00,,"ECHINODERMATA","Echinozoa","Holothuroidea","Aspidochotacea","","","Elasipodida","","","","Laetmogonidae","","Pannychia",,,,0,0,0,0,0
130550.00,5604.00,,"MOLLUSCA","Conchifera","Bivalvia","Heterodonta","","Euheterodonta",,,"","Hiatelloidea","Hiatellidae","Hiatellinae","Panopea",,,,0,0,0,0,0
326300.00,5605.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Caridea","Pandaloidea","Pandalidae","","Pantomus",,,,0,0,0,0,0
330500.00,5606.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Palinura","Palinuroidea","Palinuridae","","Panulirus",,,,0,0,0,0,0
261400.00,5607.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Caprellida","Caprelloidea","Caprellidae","Caprellinae","Paracaprella",,,,0,0,0,0,0
365900.00,5608.00,,"ECHINODERMATA","Echinozoa","Holothuroidea","Apodacea","","","Molpadida","","","","Caudinidae","","Paracaudina",,,,0,0,0,0,0
300800.00,5609.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Isopoda","Flabellifera","","Cirolanoidea","Sphaeromatidae","","Paracerceis",,,,0,0,0,0,0
239500.00,5612.00,,"ARTHROPODA","Crustacea","Maxillopoda","Thecostraca","Cirripedia","Thoracica","Sessilia","Balanomorpha","","Balanoidea","Balanidae","","Paraconcavus",,,,1,0,0,0,0
21100.00,5613.00,,"CNIDARIA","","Anthozoa","Zoantharia","","","Scleractinia","Caryophylliina","","Caryophyllioidea","Caryophylliidae","","Paracyathus",,,,0,0,0,0,0
285400.00,5614.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Dexaminida","Dexaminoidea","Dexaminidae","","Paradexamine",,,,0,0,0,0,0
184500.00,5615.00,,"ANNELIDA","","Polychaeta","Palpata","","","Aciculata","Eunicida","","","Onuphidae","","Paradiopatra","","","",0,0,0,0,0
160900.00,5616.00,,"ANNELIDA","","Polychaeta","Scolecida","","",,"","","","Paraonidae","","Paradoneis","","","",0,0,0,0,0
309100.00,5620.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Tanaidacea","Tanaidomorpha","","Paratanaoidea","Leptognathiidae","","Paraleptognathia",,,,1,0,0,0,0
335500.00,5621.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Lithodoidea","Lithodidae","","Paralithodes",,,,0,0,0,0,0
196400.00,5623.00,,"ANNELIDA","","Polychaeta","Palpata","","","Canalipalpata","Terebellida","Terebelliformia","","Ampharetidae","Ampharetinae","Paralysippe","","","",1,0,0,0,0
196500.00,5624.00,,"ANNELIDA","","Polychaeta","Palpata","","","Canalipalpata","Terebellida","Terebelliformia","","Ampharetidae","Ampharetinae","Paramage","","","",0,0,0,0,0
250300.00,5625.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Mysida","","","","Mysidae","Erythropinae","Paramblyops",,,,1,0,0,0,0
283500.00,5626.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Gammarida","Phoxocephaloidea","Phoxocephalidae","Phoxocephalinae","Parametaphoxus",,,,1,0,0,0,0
271000.00,5627.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Leucothoida","Stenothoidea","Stenothoidae","","Parametopella",,,,0,0,0,0,0
255900.00,5628.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Corophiida","Aoridae","Aoridae","","Paramicrodeutopus",,,,0,0,0,0,0
306900.00,5629.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Isopoda","Asellota","","Janiroidea","Paramunnidae","","Paramunna",,,,1,0,0,0,0
177700.00,5630.00,,"ANNELIDA","","Polychaeta","Palpata","","","Aciculata","Phyllodocida","","","Phyllodocidae","Phyllodocinae","Paranaitis","","","",0,0,0,0,0
169050.00,5632.00,,"ANNELIDA","","Polychaeta","Palpata","","","Aciculata","Phyllodocida","Nereidiformia","","Pilargidae","","Parandalia","","","",1,0,0,0,0
40400.00,5633.00,,"NEMERTEA","","Enopla","","","","Hoplonemertea","Monostyliferoidea","","","Emplectonematidae","","Paranemertes",,,,0,0,0,0,0
297700.00,5636.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Isopoda","Anthuridea","","","Paranthuridae","","Paranthura",,,,0,0,0,0,0
161150.00,5637.00,,"ANNELIDA","","Polychaeta","Scolecida","","",,"","","","Paraonidae","","Paraonella","","","",0,0,0,0,0
333000.00,5638.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Anomura","Paguroidea","Paguridae","","Parapagurodes",,,,0,0,0,0,0
282900.00,5640.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Gammarida","Phoxocephaloidea","Phoxocephalidae","Brolginae","Paraphoxus",,,,0,0,0,0,0
30500.00,5641.00,,"PLATYHELMINTHES","","Turbellaria","","","","Polycladida","Acotylea","","Planoceroidea","Planoceridae","","Paraplanocera",,,,0,0,0,0,0
204600.00,5642.00,,"ANNELIDA","","Polychaeta","Palpata","","","Canalipalpata","Spionida","","","Spionidae","","Paraprionospio","","","",0,0,0,0,0
308600.00,5643.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Tanaidacea","Apseudomorpha","","","Parapseudidae",,"Parapseudes",,,,1,0,0,0,0
377400.00,5644.00,,"ECTOPROCTA","","Gymnolaemata","","","","Cheilostomata","Ascophora","","","Smittinidae","","Parasmittina",,,,1,0,0,0,0
17000.00,5646.00,,"CNIDARIA","","Anthozoa","Octocorallia","","","Alcyonacea","Holaxonia","","","Primnoidae","","Parastenella",,,,0,0,0,0,0
243200.00,5647.00,,"ARTHROPODA","Crustacea","Ostracoda","Myodocopa","","","Myodocopida","Myodocopina","","Cylindroleberidoidea","Cylindroleberididae","","Parasterope",,,,0,0,0,0,0
364000.00,5648.00,,"ECHINODERMATA","Echinozoa","Holothuroidea","Aspidochotacea","","","Aspidochirotida","","","","Stichopodidae","","Parastichopus",,,,0,0,0,0,0
309600.00,5651.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Tanaidacea","Tanaidomorpha","","Paratanaoidea","Paratanaidae","","Paratanais",,,,0,0,0,0,0
342750.00,5652.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Brachyura","Xanthoidea","Xanthidae","","Paraxanthias",,,,0,0,0,0,0
277800.00,5653.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","Pardaliscoidea","Pardaliscidae","","Pardalisca",,,,0,0,0,0,0
277900.00,5654.00,,"ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","Pardaliscoidea","Pardaliscidae","","Pardaliscella",,,,0,0,0,0,0
