"""SortID""",SpeciesID,SCAMIT_ID,Phylum,Subphylum,Class,Subclass,Infraclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Genus,Subgenus,species,Describer,red,bold,non_standard_italic,AuthorRed,SubgenusRed
95000,3305,1930,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,uncertain,uncertain,,,,,,0,1,0,0,0
146300,3306,3108,MOLLUSCA,,Scaphopoda,,,,Gadilida,Gadilimorpha,,,uncertain,,,,,,1,1,0,0,0
295200,3308,5604,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,uncertain,uncertain,uncertain,,,,,,1,1,0,0,0
310900,3309,5836,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Tanaidacea,Tanaidomorpha,,Paratanaoidea,uncertain,,,,,,1,1,0,0,0
107300,3310,2146,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Fionoidea,Eubranchidae,,,,,,1,1,0,0,0
75900,3311,1429,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Caenogastropoda,Hypsogastropoda,Neogastropoda,,Buccinoidea,Fasciolariidae,,,,,,0,1,0,0,0
193650,3312,4306,ANNELIDA,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,Cirratuliformia,,Fauveliopsidae,,,,,,0,1,0,0,0
54100,3313,860,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Vetigastropoda,,,,Fissurelloidea,Fissurellidae,,,,,,0,1,0,0,0
193950,3314,4312,ANNELIDA,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,Cirratuliformia,,Flabelligeridae,,,,,,0,1,0,0,0
106700,3315,2131,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Flabellinoidea,Flabellinidae,,,,,,0,1,0,0,0
145600,3316,3090,MOLLUSCA,,Scaphopoda,,,,Gadilida,Gadilimorpha,,,Gadilidae,,,,,,0,1,0,0,0
333700,3317,6233,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Anomura,Galatheoidea,Galatheidae,,,,,,0,1,0,0,0
124450,3318,2535,MOLLUSCA,Conchifera,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Galeommatidae,,,,,,0,1,0,0,0
93600,3319,1906,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Philinoidea,Gastropteridae,,,,,,0,1,0,0,0
2000,3320,24,SILICEA,,Demospongiae,Tetractinomorpha,,,Astrophorida,,,,Geodiidae,,,,,,0,1,0,0,0
173850,3321,3769,ANNELIDA,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,Glyceriformia,,Glyceridae,,,,,,0,1,0,0,0
114700,3322,2287,MOLLUSCA,Conchifera,Bivalvia,Pteriomorphia,,,Arcoida,,,,Glycymerididae,,,,,,0,1,0,0,0
295600,3323,5608,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Isopoda,Gnathiidea,,,Gnathiidae,,,,,,0,1,0,0,0
30200,3324,460,PLATYHELMINTHES,,Turbellaria,,,,Polycladida,Acotylea,,Planoceroidea,Gnesiocerotidae,,,,,,0,1,0,0,0
149800,3325,3161,SIPUNCULA,,Sipunculidea,,,,Golfingiformes,,,,Golfingiidae,,,,,,0,1,0,0,0
147600,3326,3126,MOLLUSCA,Conchifera,Cephalopoda,Coleoidea,,Decabrachia,Teuthida,Oegopsina,,,Gonatidae,,,,,,0,1,0,0,0
174400,3327,3794,ANNELIDA,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,Glyceriformia,,Goniadidae,,,,,,0,1,0,0,0
349500,3328,6523,ECHINODERMATA,Asterozoa,Asteroidea,,,Valvatacea,Valvatida,Granulosina,,,Goniasteridae,,,,,,0,1,0,0,0
101700,3329,2039,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Onchidoridoidea,Goniodorididae,,,,,,0,1,0,0,0
15800,3330,223,CNIDARIA,,Anthozoa,Octocorallia,,,Alcyonacea,Holaxonia,,,Gorgoniidae,,,,,,0,1,0,0,0
353000,3331,6597,ECHINODERMATA,Asterozoa,Ophiuroidea,,,,Phrynophiurida,Euryalina,,,Gorgonocephalidae,,,,,,0,1,0,0,0
7300,3332,92,CALCAREA,,Calcerea,Calcaronea,,,Scycettida,,,,Grantiidae,,,,,,0,1,0,0,0
345700,3333,6461,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Grapsoidea,Grapsidae,,,,,,0,1,0,0,0
46100,3334,694,MOLLUSCA,Adenopoda,Solenogastres,,,Aplotegmentaria,Pholidoskepia,,,,Gymnomeniidae,,,,,,1,1,0,0,0
22900,3335,342,CNIDARIA,,Anthozoa,Zoantharia,,,Actiniaria,Nynantheae,,,Halcampidae,,,,,,0,1,0,0,0
22100,3336,333,CNIDARIA,,Anthozoa,Zoantharia,,,Actiniaria,Nynantheae,,,Halcampoididae,,,,,,0,1,0,0,0
18200,3337,257,CNIDARIA,,Anthozoa,Octocorallia,,,Pennatulacea,Subselliflorae,,,Halipteridae,,,,,,1,1,0,0,0
22500,3338,338,CNIDARIA,,Anthozoa,Zoantharia,,,Actiniaria,Nynantheae,,,Haloclavidae,,,,,,0,1,0,0,0
91100,3339,1828,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Haminoeoidea,Haminoeidae,,,,,,0,1,0,0,0
379600,3340,7073,CHORDATA,Hemichordata,Enteropneusta,,,,,,,,Harrimaniidae,,,,,,0,1,0,0,0
279300,3341,5348,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Gammarida,Pontoporeioidea,Haustoriidae,,,,,,0,1,0,0,0
248100,3342,4877,ARTHROPODA,Crustacea,Malacostraca,Hoplocarida,,,Stomatopoda,Unipeltata,,Gonodactyloidea,Hemisquillidae,,,,,,0,1,0,0,0
96300,3343,1945,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Sacoglossa,,Limapontioidea,Hermaeidae,,,,,,1,1,0,0,0
166800,3344,3607,ANNELIDA,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,Nereidiformia,,Hesionidae,,,,,,0,1,0,0,0
130350,3345,2760,MOLLUSCA,Conchifera,Bivalvia,Heterodonta,,Euheterodonta,,,,Hiatelloidea,Hiatellidae,,,,,,0,1,0,0,0
373000,3346,6973,ECTOPROCTA,,Gymnolaemata,,,,Cheilostomata,Anasca,,Malacostegoidea,Hincksinidae,,,,,,0,1,0,0,0
336200,3347,6268,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Anomura,Hippoidea,Hippidae,,,,,,0,1,0,0,0
322700,3348,6016,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Hippolytidae,,,,,,0,1,0,0,0
68400,3349,1196,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Caenogastropoda,Hypsogastropoda,Littorinimorpha,,Vanikoroidea,Hipponicidae,,,,,,0,1,0,0,0
376600,3350,7032,ECTOPROCTA,,Gymnolaemata,,,,Cheilostomata,Ascophora,,,Hippothoidae,,,,,,0,1,0,0,0
147800,3351,3128,MOLLUSCA,Conchifera,Cephalopoda,Coleoidea,,Decabrachia,Teuthida,Oegopsina,,,Histioteuthidae,,,,,,0,1,0,0,0
380400,3352,7084,CHORDATA,Urochordata,Ascidiacea,,,,Aplousobranchiata,,,,Holozoidae,,,,,,1,1,0,0,0
336900,3353,6278,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Homoloidea,Homolidae,,,,,,0,1,0,0,0
29900,3354,457,PLATYHELMINTHES,,Turbellaria,,,,Polycladida,Acotylea,,Planoceroidea,Hoploplanidae,,,,,,0,1,0,0,0
24500,3355,371,CNIDARIA,,Anthozoa,Zoantharia,,,Actiniaria,Nynantheae,,,Hormathiidae,,,,,,0,1,0,0,0
254100,3356,4960,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Talitrida,Talitroidea,Hyalidae,,,,,,0,1,0,0,0
10500,3357,143,CNIDARIA,,Hydrozoa,Anthoathecatae,,,Filifera,,,,Hydractiniidae,,,,,,0,1,0,0,0
297300,3358,5631,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Isopoda,Anthuridea,,,Hyssuridae,,,,,,1,1,0,0,0
301800,3359,5709,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Isopoda,Valvifera,,,Idoteidae,,,,,,0,1,0,0,0
339000,3360,6316,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Inachidae,,,,,,1,1,0,0,0
339500,3361,6329,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Inachoididae,,,,,,1,1,0,0,0
271700,3362,5235,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Leucothoida,Iphimedioidea,Iphimediidae,,,,,,0,1,0,0,0
23700,3363,360,CNIDARIA,,Anthozoa,Zoantharia,,,Actiniaria,Nynantheae,,,Isanthidae,,,,,,0,1,0,0,0
50500,3364,771,MOLLUSCA,,Polyplacophora,,,,Chitonida,Chitonina,,,Ischnochitonidae,,,,,,0,1,0,0,0
263100,3365,5105,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Caprellida,Photoidea,Ischyroceridae,,,,,,0,1,0,0,0
304200,3366,5742,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Isopoda,Asellota,,Janiroidea,Janiridae,,,,,,0,1,0,0,0
305100,3367,5754,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Isopoda,Asellota,,Janiroidea,Joeropsididae,,,,,,0,1,0,0,0
307700,3368,5788,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Tanaidacea,Apseudomorpha,,,Kalliapseudidae,,,,,,1,1,0,0,0
264600,3369,5131,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Caprellida,Photoidea,Kamakidae,,,,,,1,1,0,0,0
12200,3370,173,CNIDARIA,,Hydrozoa,Leptothecatae,,,Conica,,,,Kirchenpaueriidae,,,,,,1,1,0,0,0
174900,3371,3807,ANNELIDA,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,Glyceriformia,,Lacydoniidae,,,,,,0,1,0,0,0
364600,3372,6822,ECHINODERMATA,Echinozoa,Holothuroidea,Aspidochotacea,,,Elasipodida,,,,Laetmogonidae,,,,,,0,1,0,0,0
316200,3373,5921,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Cumacea,,,,Lampropidae,,,,,,0,1,0,0,0
328900,3374,6138,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Thalassinidea,Callianassoidea,Laomediidae,,,,,,0,1,0,0,0
368200,3375,6875,BRACHIOPODA,,Articulata,,,,Terebratulida,Terebratellidina,,Terebratelloidea,Laqueidae,,,,,,0,1,0,0,0
124700,3376,2539,MOLLUSCA,Conchifera,Bivalvia,Heterodonta,,Euheterodonta,,,,Galeommatoidea,Lasaeidae,,,,,,0,1,0,0,0
27400,3377,409,PLATYHELMINTHES,,Turbellaria,,,,Polycladida,Acotylea,,Stylochoidea,Latocestidae,,,,,,0,1,0,0,0
237800,3378,4737,ARTHROPODA,Crustacea,Maxillopoda,Thecostraca,Cirripedia,Thoracica,Pedunculata,Lepadomorpha,,,Lepadidae,,,,,,1,1,0,0,0
53600,3379,855,MOLLUSCA,Conchifera,Gastropoda,Eogastropoda,,Patellogastropoda,,,,Lottioidea,Lepetidae,,,,,,0,1,0,0,0
51500,3380,821,MOLLUSCA,,Polyplacophora,,,,Chitonida,Acanthochitonina,,,Lepidochitonidae,,,,,,0,1,0,0,0
309200,3381,5807,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Tanaidacea,Tanaidomorpha,,Paratanaoidea,Leptocheliidae,,,,,,0,1,0,0,0
49300,3382,744,MOLLUSCA,,Polyplacophora,,,,Lepidopleurida,Lepidopleurina,,,Leptochitonidae,,,,,,0,1,0,0,0
308900,3383,5803,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Tanaidacea,Tanaidomorpha,,Paratanaoidea,Leptognathiidae,,,,,,1,1,0,0,0
28600,3384,431,PLATYHELMINTHES,,Turbellaria,,,,Polycladida,Acotylea,,Planoceroidea,Leptoplanidae,,,,,,0,1,0,0,0
313400,3385,5876,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Cumacea,,,,Leuconidae,,,,,,0,1,0,0,0
337900,3386,6295,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Leucosioidea,Leucosiidae,,,,,,0,1,0,0,0
7000,3387,89,CALCAREA,,Calcerea,Calcaronea,,,Leucosoleniida,,,,Leucosoleniidae,,,,,,0,1,0,0,0
269600,3388,5206,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Leucothoida,Leucothoidea,Leucothoidae,,,,,,0,1,0,0,0
278100,3389,5335,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Liljeborgida,Liljeborgioidea,Liljeborgiidae,,,,,,0,1,0,0,0
118900,3390,2364,MOLLUSCA,Conchifera,Bivalvia,Pteriomorphia,,,Limoida,,,,Limidae,,,,,,0,1,0,0,0
48500,3391,734,MOLLUSCA,Scutopoda,Caudofoveata,,,Chaetodermatimorpha,Chaetodermatida,,,,Limifossoridae,,,,,,0,1,0,0,0
22300,3392,335,CNIDARIA,,Anthozoa,Zoantharia,,,Actiniaria,Nynantheae,,,Limnactiniidae,,,,,,0,1,0,0,0
300100,3393,5684,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Isopoda,Flabellifera,,Cirolanoidea,Limnoriidae,,,,,,0,1,0,0,0
37000,3394,560,NEMERTEA,,Anopla,,,,Heteronemertea,,,,Lineidae,,,,,,0,1,0,0,0
367100,3395,6858,BRACHIOPODA,,Inarticulata,,,,Lingulida,,,Linguloidea,Lingulidae,,,,,,0,1,0,0,0
24000,3396,364,CNIDARIA,,Anthozoa,Zoantharia,,,Actiniaria,Nynantheae,,,Liponematidae,,,,,,1,1,0,0,0
335100,3397,6251,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Anomura,Lithodoidea,Lithodidae,,,,,,0,1,0,0,0
61100,3398,1004,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Caenogastropoda,Sorbeoconcha,,,Cerithioidea,Litiopidae,,,,,,0,1,0,0,0
64100,3399,1092,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Caenogastropoda,Hypsogastropoda,Littorinimorpha,,Littorinoidea,Littorinidae,,,,,,0,1,0,0,0
147300,3400,3121,MOLLUSCA,Conchifera,Cephalopoda,Coleoidea,,Decabrachia,Teuthida,Myopsina,,,Loliginidae,,,,,,0,1,0,0,0
105200,3401,2108,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Tritonoidea,Lomanotidae,,,,,,1,1,0,0,0
202000,3402,4486,ANNELIDA,,Polychaeta,Palpata,,,Canalipalpata,Spionida,,,Longosomatidae,,,,,,0,1,0,0,0
52900,3403,840,MOLLUSCA,Conchifera,Gastropoda,Eogastropoda,,Patellogastropoda,,,,Lottioidea,Lottiidae,,,,,,0,1,0,0,0
12000,3404,171,CNIDARIA,,Hydrozoa,Leptothecatae,,,Conica,,,,Lovenellidae,,,,,,0,1,0,0,0
361000,3405,6759,ECHINODERMATA,Echinozoa,Echinoidea,Perischoechinoidea,,Atelostomata,Spatangoida,Micrasterina,,,Loveniidae,,,,,,0,1,0,0,0
44700,3406,666,ENTOPROCTA,,,,,,Solitaria,,,,Loxosomatidae,,,,,,0,1,0,0,0
122850,3407,2485,MOLLUSCA,Conchifera,Bivalvia,Heterodonta,,Euheterodonta,,,,Lucinoidea,Lucinidae,,,,,,0,1,0,0,0
348100,3408,6497,ECHINODERMATA,Asterozoa,Asteroidea,,,Platyasteracea,Paxillosida,,,,Luidiidae,,,,,,0,1,0,0,0
181000,3409,3969,ANNELIDA,,Polychaeta,Palpata,,,Aciculata,Eunicida,,,Lumbrineridae,,,,,,0,1,0,0,0
374400,3410,7000,ECTOPROCTA,,Gymnolaemata,,,,Cheilostomata,Anasca,,Coilostegoidea,Lunulariidae,,,,,,0,1,0,0,0
141400,3411,3004,MOLLUSCA,Conchifera,Bivalvia,Anomalodesmata,,,Pholadomyoida,,,,Lyonsiidae,,,,,,0,1,0,0,0
290500,3412,5539,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Lysianassidea,Lysianassoidea,Lysianassidae,,,,,,0,1,0,0,0
246800,3413,4863,ARTHROPODA,Crustacea,Ostracoda,Podocopa,,,Podocopida,Cypridocopina,,Macrocypridoidea,Macrocyprididae,,,,,,0,1,0,0,0
133950,3414,2902,MOLLUSCA,Conchifera,Bivalvia,Heterodonta,,Euheterodonta,,Neoheterodontei,,Mactroidea,Mactridae,,,,,,0,1,0,0,0
202150,3415,4489,ANNELIDA,,Polychaeta,Palpata,,,Canalipalpata,Spionida,,,Magelonidae,,,,,,0,1,0,0,0
155200,3416,3287,ANNELIDA,,Polychaeta,Scolecida,,,,,,,Maldanidae,,,,,,0,1,0,0,0
112800,3417,2259,MOLLUSCA,Conchifera,Bivalvia,Protobranchia,,,Nuculoida,,,,Malletiidae,,,,,,1,1,0,0,0
111100,3418,2210,MOLLUSCA,Conchifera,Bivalvia,Protobranchia,,,Solemyoida,,,,Manzanellidae,,,,,,0,1,0,0,0
289900,3419,5530,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Dexaminida,Melphidippoidea,Megaluropidae,,,,,,0,1,0,0,0
287900,3420,5489,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Dexaminida,Hadzioidea,Melitidae,,,,,,0,1,0,0,0
289700,3421,5526,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Dexaminida,Melphidippoidea,Melphidippidae,,,,,,0,1,0,0,0
372500,3422,6957,ECTOPROCTA,,Gymnolaemata,,,,Cheilostomata,Anasca,,Malacostegoidea,Membraniporidae,,,,,,0,1,0,0,0
308000,3423,5792,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Tanaidacea,Apseudomorpha,,,Metapseudidae,,,,,,0,1,0,0,0
25300,3424,379,CNIDARIA,,Anthozoa,Zoantharia,,,Actiniaria,Nynantheae,,,Metridiidae,,,,,,0,1,0,0,0
3500,3425,44,SILICEA,,Demospongiae,Ceractinomorpha,,,Poecilosclerida,Microcionina,,,Microcionidae,,,,,,1,1,0,0,0
377100,3426,7042,ECTOPROCTA,,Gymnolaemata,,,,Cheilostomata,Ascophora,,,Microporellidae,,,,,,0,1,0,0,0
374000,3427,6994,ECTOPROCTA,,Gymnolaemata,,,,Cheilostomata,Anasca,,Coilostegoidea,Microporidae,,,,,,0,1,0,0,0
240400,3428,4782,ARTHROPODA,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Podoplea,Misophrioida,,,,Misophriidae,,,,,,1,1,0,0,0
80000,3429,1570,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Caenogastropoda,Hypsogastropoda,Neogastropoda,,Muricoidea,Mitridae,,,,,,0,1,0,0,0
383900,3430,7183,CHORDATA,Urochordata,Ascidiacea,,,,Stolidobranchiata,,,,Molgulidae,,,,,,0,1,0,0,0
365500,3431,6834,ECHINODERMATA,Echinozoa,Holothuroidea,Apodacea,,,Molpadida,,,,Molpadiidae,,,,,,0,1,0,0,0
51600,3432,822,MOLLUSCA,,Polyplacophora,,,,Chitonida,Acanthochitonina,,,Mopaliidae,,,,,,0,1,0,0,0
305500,3433,5759,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Isopoda,Asellota,,Janiroidea,Munnidae,,,,,,0,1,0,0,0
306100,3434,5767,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Isopoda,Asellota,,Janiroidea,Munnopsidae,,,,,,0,1,0,0,0
77200,3435,1475,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Caenogastropoda,Hypsogastropoda,Neogastropoda,,Muricoidea,Muricidae,,,,,,0,1,0,0,0
5000,3436,67,SILICEA,,Demospongiae,Ceractinomorpha,,,Poecilosclerida,Mycalina,,,Mycalidae,,,,,,0,1,0,0,0
134850,3437,2932,MOLLUSCA,Conchifera,Bivalvia,Heterodonta,,Euheterodonta,,Neoheterodontei,,Myoidea,Myidae,,,,,,0,1,0,0,0
378700,3438,7064,ECTOPROCTA,,Gymnolaemata,,,,Cheilostomata,Ascophora,,,Myriaporidae,,,,,,0,1,0,0,0
249200,3439,4892,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Mysida,,,,Mysidae,,,,,,0,1,0,0,0
115400,3440,2296,MOLLUSCA,Conchifera,Bivalvia,Pteriomorphia,,,Mytiloida,,,,Mytilidae,,,,,,0,1,0,0,0
4700,3441,59,SILICEA,,Demospongiae,Ceractinomorpha,,,Poecilosclerida,Myxillina,,,Myxillidae,,,,,,0,1,0,0,0
314300,3442,5891,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Cumacea,,,,Nannastacidae,,,,,,0,1,0,0,0
76300,3443,1437,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Caenogastropoda,Hypsogastropoda,Neogastropoda,,Buccinoidea,Nassariidae,,,,,,0,1,0,0,0
64500,3444,1096,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Caenogastropoda,Hypsogastropoda,Littorinimorpha,,Naticoidea,Naticidae,,,,,,0,1,0,0,0
247300,3445,4868,ARTHROPODA,Crustacea,Malacostraca,Phyllocarida,,,Leptostraca,,,,Nebaliidae,,,,,,0,1,0,0,0
113100,3446,2262,MOLLUSCA,Conchifera,Bivalvia,Protobranchia,,,Nuculoida,,,,Neilonellidae,,,,,,1,1,0,0,0
126250,3447,2601,MOLLUSCA,Conchifera,Bivalvia,Heterodonta,,Euheterodonta,,,,Cyamioidea,Neoleptonidae,,,,,,0,1,0,0,0
175050,3448,3809,ANNELIDA,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,,,Nephtyidae,,,,,,0,1,0,0,0
167850,3449,3630,ANNELIDA,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,Nereidiformia,,Nereididae,,,,,,0,1,0,0,0
310300,3450,5828,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Tanaidacea,Tanaidomorpha,,Paratanaoidea,Nototanaidae,,,,,,1,1,0,0,0
112000,3451,2236,MOLLUSCA,Conchifera,Bivalvia,Protobranchia,,,Nuculoida,,,,Nuculanidae,,,,,,0,1,0,0,0
111500,3452,2216,MOLLUSCA,Conchifera,Bivalvia,Protobranchia,,,Nuculoida,,,,Nuculidae,,,,,,0,1,0,0,0
234900,3453,4698,ARTHROPODA,Cheliceriformia,Pycnogonida,,,,Pegmata,Eupantopodida,,Nymphonoidea,Nymphonidae,,,,,,0,1,0,0,0
148600,3454,3138,MOLLUSCA,Conchifera,Cephalopoda,Coleoidea,,Octobrachia,Octopoda,Incirrata,,,Octopodidae,,,,,,0,1,0,0,0
349300,3455,6521,ECHINODERMATA,Asterozoa,Asteroidea,,,Valvatacea,Valvatida,Granulosina,,,Odontasteridae,,,,,,1,1,0,0,0
273900,3456,5269,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Eusirida,Oedicerotoidea,Oedicerotidae,,,,,,0,1,0,0,0
182300,3457,4011,ANNELIDA,,Polychaeta,Palpata,,,Aciculata,Eunicida,,,Oenonidae,,,,,,0,1,0,0,0
325100,3458,6069,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Ogyrididae,,,,,,0,1,0,0,0
10800,3459,146,CNIDARIA,,Hydrozoa,Anthoathecatae,,,Filifera,,,,Olindiidae,,,,,,0,1,0,0,0
80500,3460,1580,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Caenogastropoda,Hypsogastropoda,Neogastropoda,,Olivoidea,Olivellidae,,,,,,1,1,0,0,0
17800,3461,249,CNIDARIA,,Anthozoa,Octocorallia,,,Pennatulacea,Subselliflorae,,,Ombellulidae,,,,,,1,1,0,0,0
100800,3462,2022,MOLLUSCA,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Nudipleura,Nudibranchia,Onchidoridoidea,Onchidorididae,,,,,,0,1,0,0,0
183150,3463,4034,ANNELIDA,,Polychaeta,Palpata,,,Aciculata,Eunicida,,,Onuphidae,,,,,,0,1,0,0,0
157600,3464,3330,ANNELIDA,,Polychaeta,Scolecida,,,,,,,Opheliidae,,,,,,0,1,0,0,0
353900,3465,6614,ECHINODERMATA,Asterozoa,Ophiuroidea,,,,Ophiurida,Laemophiurina,,,Ophiacanthidae,,,,,,0,1,0,0,0
354300,3466,6619,ECHINODERMATA,Asterozoa,Ophiuroidea,,,,Ophiurida,Gnathophiurina,,,Ophiactidae,,,,,,0,1,0,0,0
356300,3467,6681,ECHINODERMATA,Asterozoa,Ophiuroidea,,,,Ophiurida,Gnathophiurina,,,Ophiocomidae,,,,,,0,1,0,0,0
357000,3468,6694,ECHINODERMATA,Asterozoa,Ophiuroidea,,,,Ophiurida,Chilophiurina,,,Ophiodermatidae,,,,,,0,1,0,0,0
353500,3469,6609,ECHINODERMATA,Asterozoa,Ophiuroidea,,,,Phrynophiurida,Ophiomixina,,,Ophiomyxidae,,,,,,1,1,0,0,0
356600,3470,6685,ECHINODERMATA,Asterozoa,Ophiuroidea,,,,Ophiurida,Gnathophiurina,,,Ophionereidae,,,,,,0,1,0,0,0
356100,3471,6678,ECHINODERMATA,Asterozoa,Ophiuroidea,,,,Ophiurida,Gnathophiurina,,,Ophiotricidae,,,,,,0,1,0,0,0
357300,3472,6698,ECHINODERMATA,Asterozoa,Ophiuroidea,,,,Ophiurida,Chilophiurina,,,Ophiuridae,,,,,,0,1,0,0,0
292800,3473,5574,ARTHROPODA,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Lysianassidea,Lysianassoidea,Opisidae,,,,,,1,1,0,0,0
